Date,hour_type,ng price,coal price,price_01,price_02,price_03,lmp,Central ActualLoad (MWh),Central MTLF (MWh),East ActualLoad (MWh),East MTLF (MWh),Main Aload
5/16/2008 3:00,0,11.31,,52.04,46.49,44.08,23.29,17957.97,18123,24107.05,24598,28014
5/16/2008 4:00,0,11.31,13.5,25.47,25.19,24.85,27.43,18233.23,18480,24978.78,25419,28296
5/16/2008 5:00,0,11.31,13.5,21.95,21.41,20.09,48.15,19166.07,19314,26323.03,26907,29635
5/16/2008 6:00,0,11.31,13.5,19.93,19.73,19.67,55.03,20379.48,20343,28542,29181,32353
5/16/2008 7:00,0,11.31,13.5,20.1,18.86,18,49.5,22052.94,21739,30930.75,31172,34309
5/16/2008 8:00,0,11.31,13.5,19.77,18.64,17.32,51.52,23406.75,23029,32753.99,32123,35670
5/16/2008 9:00,0,11.31,13.5,23.87,23.36,23.04,127.81,24686.2,24241,34183.46,33798,36388
5/16/2008 10:00,1,11.31,13.5,22.03,20.96,20.61,73,25768.88,25461,35160.19,35049,37051
5/16/2008 11:00,1,11.31,13.5,25.65,25.68,25.61,87.2,26735,26446,35816.35,36068,37233
5/16/2008 12:00,1,11.31,13.5,25.83,25,24.25,92.43,27617.35,27267,36257.31,36770,37298
5/16/2008 13:00,1,11.31,13.5,23.68,23.64,23.34,72.09,28383.63,27984,36470.44,37074,37139
5/16/2008 14:00,1,11.31,13.5,27.85,26.5,25.76,63.14,28920.49,28323,36406.07,37041,37005
5/16/2008 15:00,1,11.31,13.5,35.57,33.25,32.92,33.75,29259.89,28590,36256.72,36964,36529
5/16/2008 16:00,1,11.31,13.5,30.88,28.64,27.29,37.8,29344.48,28736,35701.53,36501,36232
5/16/2008 17:00,1,11.31,13.5,29.35,27.01,26.45,33.68,28853.08,28474,34843.75,35786,35596
5/16/2008 18:00,1,11.31,13.5,33.71,28.3,26.92,28.08,27886.26,27847,33685.84,34622,34956
5/16/2008 19:00,1,11.31,13.5,45.71,46.51,42.25,32.13,26933.99,26801,32438.88,33380,34273
5/16/2008 20:00,1,11.31,13.5,59.25,54.84,51.81,39.1,26408.88,26202,32316.91,33047,34486
5/16/2008 21:00,0,11.31,13.5,50.78,46.27,43.11,35.1,25261.53,25130,31075.77,31743,35532
5/16/2008 22:00,0,11.31,13.5,31.49,28.42,27.4,26.54,23132.18,22969,28451.39,28824,34283
5/16/2008 23:00,0,11.31,13.5,37.57,36.32,35.03,30.17,21166.71,20999,26116.59,26767,32064
5/17/2008 0:00,0,11.31,13.5,53.57,47.44,47.35,27.27,19705.66,19836,24491.7,25398,29706
5/17/2008 1:00,0,11.31,13.5,44.13,43.35,38.6,5.48,18712.2,18766,23346.65,24434,28315
5/17/2008 2:00,0,11.31,13.5,31.33,31.23,27.41,18.7,17858.66,18081,22757.79,23805,27523
5/17/2008 3:00,0,11.31,13.5,25.56,26.5,26.3,16.28,17579.29,17814,22658,23730,27257
5/17/2008 4:00,0,11.31,13.5,25.89,25.53,24.22,20.81,17902.1,18021,23507.95,24537,27101
5/17/2008 5:00,0,11.31,13.5,24.97,24.31,24.12,22.47,18663.64,18972,24996.31,25798,27647
5/17/2008 6:00,0,11.31,13.5,39.8,40.13,41.23,26.67,19405.76,19822,26642.84,27710,28098
5/17/2008 7:00,0,11.31,13.5,33.74,31.8,30.9,30.46,20568.47,21043,28456.32,28806,29227
5/17/2008 8:00,0,11.31,13.5,30.75,28.6,27.35,35.59,21548.42,21968,29865.45,29848,30873
5/17/2008 9:00,0,11.31,13.5,29.44,32.34,29.89,39.68,22335.96,22833,30811.41,30832,32059
5/17/2008 10:00,1,11.31,13.5,27.35,27.21,27.07,37.22,22938.2,23241,31383.65,30978,32629
5/17/2008 11:00,1,11.31,13.5,26.35,25.9,24.64,35.81,23278.49,23893,31520.12,31367,32614
5/17/2008 12:00,1,11.31,13.5,26.37,25.47,24.98,31.19,23562.29,24455,31751.17,31651,32386
5/17/2008 13:00,1,11.31,13.5,28.07,27.42,27.35,30.13,23762,24694,31484.3,31609,32138
5/17/2008 14:00,1,11.31,13.5,31.38,30.92,30.44,32,23701.2,24717,30877.77,31156,31857
5/17/2008 15:00,1,11.31,13.5,30.3,31.27,29.95,35.42,23489.37,24920,30205.52,30876,31684
5/17/2008 16:00,1,11.31,13.5,28.1,28.65,27.16,36,23182.26,24965,29326.46,30215,31585
5/17/2008 17:00,1,11.31,13.5,49.13,46.48,45.15,35.52,22470.18,24798,28408.6,29459,31572
5/17/2008 18:00,1,11.31,13.5,50.98,45.11,41.54,38.55,21562.78,24009,27490.01,28769,31399
5/17/2008 19:00,1,11.31,13.5,37.7,35.87,33.08,47.3,20730.29,23079,27004.67,28116,31236
5/17/2008 20:00,1,11.31,13.5,38.68,39.26,37.23,44.57,20606.66,22452,27415.45,28190,31930
5/17/2008 21:00,0,11.31,13.5,48.76,43.87,41.31,29.05,20156.99,21918,26452.02,27443,32521
5/17/2008 22:00,0,11.31,13.5,41.33,39.24,34.32,22.22,18794.95,20273,24400.89,25258,31281
5/17/2008 23:00,0,11.31,13.5,31.45,32.27,29.66,23.33,17353.2,18543,22470.21,23290,29292
5/18/2008 0:00,0,11.31,13.5,25.08,24.6,24.07,15.99,16377.82,16633,21363.81,22267,27482
5/18/2008 1:00,0,11.31,13.5,31.12,31.12,30.2,15.62,15643.35,15811,20563.35,21628,26100
5/18/2008 2:00,0,11.31,13.5,40.64,39.04,38.47,1.71,15140.7,15308,20169.52,21119,25447
5/18/2008 3:00,0,11.31,13.5,50.55,51.56,48.23,4.99,14887.03,15110,19945.99,20963,25085
5/18/2008 4:00,0,11.31,13.5,38.44,37.14,33.24,3.4,15001.02,15101,20159.43,21305,24886
5/18/2008 5:00,0,11.31,13.5,37.53,35.4,33.47,0,15170.89,15211,20372.7,21586,25150
5/18/2008 6:00,0,11.31,13.5,32.07,33.32,31.52,18.9,15298.03,15515,20915.4,22564,25210
5/18/2008 7:00,0,11.31,13.5,29.41,28.91,29.13,25.31,16077.2,16432,22384.47,23751,25850
5/18/2008 8:00,0,11.31,13.5,29.53,29.55,28.34,31.44,17111.08,17290,23897.83,24145,27483
5/18/2008 9:00,0,11.31,13.5,35.05,36.21,34.88,-3.92,18009,18168,24937.12,25017,28862
5/18/2008 10:00,1,11.31,13.5,41.98,47.95,41.69,29.21,18529.57,18840,25308.73,25496,29709
5/18/2008 11:00,1,11.31,13.5,39.1,40.63,37.3,24.72,18863.31,19048,25398.76,25703,30118
5/18/2008 12:00,1,11.31,13.5,45.93,44.96,44.74,15.69,18953.15,19510,25280.74,25739,30230
5/18/2008 13:00,1,11.31,13.5,36.5,36.17,34.75,28.86,18873.81,19874,25036.76,25637,30143
5/18/2008 14:00,1,11.31,13.5,31.45,30.09,29.96,30.47,18694.27,20162,24882.87,25728,29889
5/18/2008 15:00,1,11.31,13.5,29.55,28.64,27.94,28.64,18844.03,20398,24839.91,25360,29776
5/18/2008 16:00,1,11.31,13.5,33.72,33.48,33.31,32.48,18878.18,20512,24724.86,25399,29891
5/18/2008 17:00,1,11.31,13.5,36.29,35.19,34.63,25.74,18760.14,20514,24585.3,25314,30211
5/18/2008 18:00,1,11.31,13.5,38.86,38.74,36.33,26.73,18516.78,20277,24315.21,24901,30254
5/18/2008 19:00,1,11.31,13.5,41.49,41.37,39.91,32.82,18306.84,19643,24187.37,24229,30529
5/18/2008 20:00,1,11.31,13.5,71.01,65.35,61.1,30.74,18487.81,19440,24963.03,24670,31454
5/18/2008 21:00,0,11.31,13.5,54.88,56.2,56.67,25.01,18374.14,19083,24499.57,24249,32680
5/18/2008 22:00,0,11.31,13.5,39.85,39.53,38.92,20.26,17366.25,18204,22893.99,23214,31476
5/18/2008 23:00,0,11.31,13.5,36.05,35.22,34.71,11.8,16288.89,16898,21368.91,21824,29739
5/19/2008 0:00,0,11.1,13.5,33,32.48,32.83,1.63,15408.29,15328,20393.83,21078,28142
5/19/2008 1:00,0,11.1,13.5,29.39,28.61,28.59,20.03,14883.57,14604,19694.63,20559,27470
5/19/2008 2:00,0,11.1,13.5,29.35,28.33,27.67,11.37,14458.68,14147,19277.06,20068,27034
5/19/2008 3:00,0,11.1,13.5,31.11,29.34,28.55,13.61,14316.43,14001,19062.49,19787,27099
5/19/2008 4:00,0,11.1,13.5,30.1,30,30.1,21.52,14336.91,13985,19140.86,19898,27676
5/19/2008 5:00,0,11.1,13.5,32.9,31.84,31.65,27.67,14289.86,13956,18828.22,19889,29437
5/19/2008 6:00,0,11.1,13.5,30.66,30.33,30.01,35.47,14319.61,13910,19284.93,20526,32111
5/19/2008 7:00,0,11.1,13.5,38.83,36.53,35.1,36.31,15173.89,14720,20624.99,21486,34549
5/19/2008 8:00,0,11.1,13.5,37.54,35.76,35.04,33.91,16120.7,15896,21966.33,22024,35832
5/19/2008 9:00,0,11.1,13.5,34.73,31.39,30.87,37.61,16979.63,16826,23007.25,22705,36428
5/19/2008 10:00,1,11.1,13.5,37.53,36.01,35.19,38.85,17833.45,17735,23792.46,23491,36911
5/19/2008 11:00,1,11.1,13.5,33,32.72,32.86,44.06,18417.27,18505,24375.3,24006,36985
5/19/2008 12:00,1,11.1,13.5,33.66,32.38,31.99,70.66,18729.27,19164,24682.08,24409,36918
5/19/2008 13:00,1,11.1,13.5,33.13,31.64,31.08,59.2,19108.38,19685,24814.3,24518,36761
5/19/2008 14:00,1,11.1,13.5,30,28.72,28.53,41.98,19320.03,20121,24984.74,24756,36510
5/19/2008 15:00,1,11.1,13.5,29.34,28.57,28.17,40.1,19627,20517,25238.28,25157,36089
5/19/2008 16:00,1,11.1,13.5,33.67,32.17,32.06,42.93,19956.81,20834,25476.18,25495,35847
5/19/2008 17:00,1,11.1,13.5,30.82,29.77,29.75,41.12,20093.15,20973,25442.29,25550,35505
5/19/2008 18:00,1,11.1,13.5,29.96,29.27,28.9,44.03,19889.86,20951,25314.97,25566,35153
5/19/2008 19:00,1,11.1,13.5,28.82,28.47,28.17,56.83,19567.16,20304,25177.36,25138,35110
5/19/2008 20:00,1,11.1,13.5,31.19,30.73,30.09,72.78,19838.96,20232,25949.66,25825,36150
5/19/2008 21:00,0,11.1,13.5,33.74,33.05,33.24,29.47,19481.47,19871,25574.27,25479,36768
5/19/2008 22:00,0,11.1,13.5,28.11,27.74,27.31,26.07,18339.39,18503,24092.9,23708,34850
5/19/2008 23:00,0,11.1,13.5,30.99,29.84,28.82,9.53,16984.24,17016,22576.39,22963,32251
5/20/2008 0:00,0,10.94,13.5,29.5,28.24,27.92,24.69,16095.24,15946,21546.23,22742,30124
5/20/2008 1:00,0,10.94,13.5,28.61,28.75,28.29,8.48,15489.58,15313,20964.18,22005,28970
5/20/2008 2:00,0,10.94,13.5,29.23,28.3,28.48,21.65,15110.63,14917,20698.29,21634,28252
5/20/2008 3:00,0,10.94,13.5,28.44,28.18,27.4,22.23,15188.19,14933,20973.33,21799,28095
5/20/2008 4:00,0,10.94,13.5,30.5,29.68,29.05,25.58,15699.78,15447,22159.63,22797,28310
5/20/2008 5:00,0,10.94,13.5,28.52,27.87,27.7,50.5,16707.03,16435,23768.26,24371,29717
5/20/2008 6:00,0,10.94,13.5,35.76,33.26,31.58,38.87,17648.25,17529,25812.57,26576,32663
5/20/2008 7:00,0,10.94,13.5,33.91,33.08,32.19,47.44,18934.78,18822,27977.2,28464,34884
5/20/2008 8:00,0,10.94,13.5,41.94,39.93,39.6,80.82,20259.23,19963,29701.82,29329,36419
5/20/2008 9:00,0,10.94,13.5,38.66,36.45,34.4,48.08,21421.47,21028,31146.77,30555,36903
5/20/2008 10:00,1,10.94,13.5,31.64,31.46,29.06,45.63,22304.94,21887,31981.27,31477,37264
5/20/2008 11:00,1,10.94,13.5,25.07,24.81,24.22,75.09,22994.09,22493,32482.91,31782,37336
5/20/2008 12:00,1,10.94,13.5,22.34,25.17,25.28,58.25,23715.57,23159,32848.43,32386,37411
5/20/2008 13:00,1,10.94,13.5,26.17,25.93,24.9,43.42,24290.46,23724,32933.19,32760,37375
5/20/2008 14:00,1,10.94,13.5,22.77,21.34,20.87,48.11,24621.51,24221,32593.51,32631,37128
5/20/2008 15:00,1,10.94,13.5,24.66,24.63,24.23,38.19,24817.28,24777,32431.14,32521,36646
5/20/2008 16:00,1,10.94,13.5,25.57,24.65,23.22,70.69,24893.78,24970,32049.84,32259,36480
5/20/2008 17:00,1,10.94,13.5,27.78,26,25.6,42.73,24675.69,24850,31502.52,31547,36205
5/20/2008 18:00,1,10.94,13.5,27.47,26.61,24.72,39.31,24251.63,24429,30907.76,30985,35896
5/20/2008 19:00,1,10.94,13.5,27.07,25.86,24.08,42.49,23520.23,23629,30261.14,30239,35686
5/20/2008 20:00,1,10.94,13.5,27.71,26.76,25.32,35,23302.2,23248,30496.02,30013,36046
5/20/2008 21:00,0,10.94,13.5,22.28,21.26,20.3,33.95,22539.73,22384,29467.28,29026,36742
5/20/2008 22:00,0,10.94,13.5,22.12,20.39,20.45,24.35,20699.5,20540,27028.39,26801,35111
5/20/2008 23:00,0,10.94,13.5,25.02,24.77,24.76,24.09,18906.77,18746,25025.84,25403,32539
5/21/2008 0:00,0,11.4,13.5,28.94,28.45,27.28,16.04,17686.26,17602,23698.31,24431,30393
5/21/2008 1:00,0,11.4,13.5,23.99,22.34,21.62,6.16,16850.38,16887,22858.53,23591,29167
5/21/2008 2:00,0,11.4,13.5,20.88,18.26,17.05,21.11,16408.4,16389,22328.19,23111,28444
5/21/2008 3:00,0,11.4,13.5,25.78,22.65,21.32,15.26,16303.83,16322,22304.39,23168,28308
5/21/2008 4:00,0,11.4,13.5,23.12,21.28,19.84,27.99,16671.45,16705,23202.21,24111,28538
5/21/2008 5:00,0,11.4,13.5,21.84,21.32,21.01,65.52,17752.52,17661,24795.2,25536,30125
5/21/2008 6:00,0,11.4,13.5,21.38,20.49,19.87,45.66,18730.81,18705,26753.26,27569,32579
5/21/2008 7:00,0,11.4,13.5,21.22,19.33,18.05,48.37,20121.57,19903,28758.32,29046,34961
5/21/2008 8:00,0,11.4,13.5,18.1,14.28,11.68,67.74,21171,20801,30256.72,30233,35901
5/21/2008 9:00,0,11.4,13.5,18.11,14.93,13.59,52.02,22135,21623,31530.24,31556,36411
5/21/2008 10:00,1,11.4,13.5,23.81,21.82,20.06,54.35,22964.11,22182,32488.32,31770,36778
5/21/2008 11:00,1,11.4,13.5,22.97,22.19,21.24,41.02,23711.68,22782,33260.1,32438,36816
5/21/2008 12:00,1,11.4,13.5,21.16,20.64,20.39,49.98,24074.54,23430,33839.24,33164,36848
5/21/2008 13:00,1,11.4,13.5,23.04,22.22,21.68,45.68,24324.09,24036,33954.33,33413,36871
5/21/2008 14:00,1,11.4,13.5,19.92,18.21,16.75,79.38,24395.99,24431,33614.09,33341,36665
5/21/2008 15:00,1,11.4,13.5,17.1,15.18,13.56,50.51,24300,24623,33162.74,33269,36330
5/21/2008 16:00,1,11.4,13.5,18.11,14.66,14.17,49.68,24083.82,24647,32473.97,32886,36250
5/21/2008 17:00,1,11.4,13.5,21.99,20.56,18.41,38.45,23596.27,24352,31682.01,32291,36003
5/21/2008 18:00,1,11.4,13.5,19.12,17.78,15.08,45.03,22994.01,23746,30934.01,31495,35702
5/21/2008 19:00,1,11.4,13.5,18.08,15.8,16.45,30.61,22761.75,23360,30441.32,31388,35283
5/21/2008 20:00,1,11.4,13.5,16.6,14.72,14.28,49.09,22904.6,22710,30769.77,31516,35681
5/21/2008 21:00,0,11.4,13.5,19.14,18.6,18.56,28.01,22069.86,21787,29459.23,30202,36557
5/21/2008 22:00,0,11.4,13.5,20.14,19.09,18.92,23.71,20531.35,20476,27174.11,27631,35303
5/21/2008 23:00,0,11.4,13.5,19.51,17.56,16.85,14.75,19004.26,18732,25239.65,25961,32659
5/22/2008 0:00,0,11.57,13.5,19.6,16.47,14.92,19.88,17832.83,17195,24003.81,24570,30416
5/22/2008 1:00,0,11.57,13.5,19.02,16.51,15.06,13.74,17135.79,16542,23088.5,23769,29171
5/22/2008 2:00,0,11.57,13.5,17.67,14.18,12.54,17.24,16628.33,16091,22642.54,23283,28585
5/22/2008 3:00,0,11.57,13.5,20.2,18.76,18.65,26.63,16559.1,15999,22647.48,23280,28359
5/22/2008 4:00,0,11.57,13.5,16.78,15.18,14.33,32.78,17041.64,16419,23659.65,24236,28675
5/22/2008 5:00,0,11.57,13.5,17.52,16.36,15.71,35.11,18151.62,17433,25529.09,25751,30357
5/22/2008 6:00,0,11.57,13.5,13.89,11.08,9.53,51.41,19094.74,18523,27469.2,27609,33020
5/22/2008 7:00,0,11.57,13.5,20.62,17.44,14.21,64.81,20114.91,19659,29477.45,28961,35083
5/22/2008 8:00,0,11.57,13.5,22.59,20.95,19.03,39.4,20977.98,20495,30718.41,30328,36116
5/22/2008 9:00,0,11.57,13.5,20.94,20.4,20.96,81.84,21591.78,21234,31594.8,31544,36557
5/22/2008 10:00,1,11.57,13.5,22.35,21.25,21.08,39.86,21902.79,21873,32463.94,32428,36872
5/22/2008 11:00,1,11.57,13.5,24.05,21.02,20.21,40.51,22221.21,22528,33062.8,33127,36870
5/22/2008 12:00,1,11.57,13.5,30.94,27.49,25.56,71.49,22361.46,23069,33392.84,33744,36773
5/22/2008 13:00,1,11.57,13.5,33.4,28.94,25.19,65.62,22470.83,23499,33338.17,33934,36848
5/22/2008 14:00,1,11.57,13.5,36.55,31.09,27.46,61.42,22476.59,23879,32936.79,33690,36679
5/22/2008 15:00,1,11.57,13.5,29.22,27.8,24.68,68.74,22547.41,23998,32475.26,33370,36266
5/22/2008 16:00,1,11.57,13.5,26.8,23.2,22.99,63.83,22606.64,24119,31786.33,32755,36131
5/22/2008 17:00,1,11.57,13.5,19.04,15.95,10.89,44.79,22523.04,23892,31122.47,31939,35681
5/22/2008 18:00,1,11.57,13.5,7.65,1.11,0.5,38.01,22213.71,23447,30524.82,31154,35287
5/22/2008 19:00,1,11.57,13.5,16.75,13.27,12.04,51.97,21949.98,22825,30252.45,30302,34888
5/22/2008 20:00,1,11.57,13.5,11.09,5.02,4.83,41.57,21983.97,22742,30562.48,30486,35472
5/22/2008 21:00,0,11.57,13.5,5.19,1.38,1.24,30.24,21356.6,21888,29388,29434,36699
5/22/2008 22:00,0,11.57,13.5,1.11,-0.06,-0.11,22.97,20014.57,20181,27083.77,27029,34975
5/22/2008 23:00,0,11.57,13.5,0.54,0.27,-2.22,22.9,18473.12,18552,25164.08,24965,32356
5/23/2008 0:00,0,11.56,13.5,1.19,-0.15,-2.8,19.35,17430.35,16929,23905.99,24259,30138
5/23/2008 1:00,0,11.56,13.5,0.36,-5.33,-7.08,-14.18,16759.72,16328,23078.66,23618,28849
5/23/2008 2:00,0,11.56,13.5,0.66,0.47,0.54,0,16347.95,15989,22695.34,23172,28053
5/23/2008 3:00,0,11.56,13.5,0.36,0.39,-1.75,15.61,16313.4,15872,22741,23217,27919
5/23/2008 4:00,0,11.56,13.5,4.94,1.04,-0.13,24.47,16772.74,16295,23744.12,24216,28105
5/23/2008 5:00,0,11.56,13.5,1.1,0.99,-0.14,33.5,17860.36,17350,25673.05,25813,29622
5/23/2008 6:00,0,11.56,13.5,0.22,0.19,0.09,48.21,18863.69,18423,27580.26,27915,32007
5/23/2008 7:00,0,11.56,13.5,2.54,1.09,1.04,55.01,19998.84,19500,29408.45,29433,34181
5/23/2008 8:00,0,11.56,13.5,15.38,7.27,2.28,33,20990.14,20382,30839.4,30198,35376
5/23/2008 9:00,0,11.56,13.5,27.05,21.97,18.78,31.65,21961.11,21311,31849.34,31342,36083
5/23/2008 10:00,1,11.56,13.5,26.28,24.33,21.33,59.47,22709.34,22142,32476.96,32132,36411
5/23/2008 11:00,1,11.56,13.5,24.91,21.29,17.48,97.61,23257.14,22742,32891.56,32063,36393
5/23/2008 12:00,1,11.56,13.5,21.41,17.49,12.43,55.72,23956.52,23427,33185.01,32548,36359
5/23/2008 13:00,1,11.56,13.5,18.7,12.13,9.01,67.22,24703.63,24024,33239.64,32838,36201
5/23/2008 14:00,1,11.56,13.5,20.56,12.61,9.21,42.23,25215.99,24467,33025.63,32895,36130
5/23/2008 15:00,1,11.56,13.5,8.83,2.71,-0.18,42.2,25567.36,24700,32787.94,32907,35624
5/23/2008 16:00,1,11.56,13.5,23.46,20.29,14.44,32.17,25620.21,24873,32390.91,32637,35051
5/23/2008 17:00,1,11.56,13.5,22.97,20.41,14.48,27.17,25346.97,24755,31868.54,32033,34490
5/23/2008 18:00,1,11.56,13.5,19.28,13.82,9.46,27.31,24681.49,24325,31058.4,31185,33761
5/23/2008 19:00,1,11.56,13.5,13.2,4.88,0.85,46.96,23921.59,23760,30424.24,30390,33512
5/23/2008 20:00,1,11.56,13.5,21.75,18.87,12.97,35.12,23870.38,23394,30771.47,30557,33944
5/23/2008 21:00,0,11.56,13.5,25.95,21.83,17.62,28.28,23004.91,22307,29608.48,29177,34571
5/23/2008 22:00,0,11.56,13.5,27.06,23.45,21.08,23.77,21226.73,20826,27246.39,27299,33260
5/23/2008 23:00,0,11.56,13.5,22.96,20.31,19.26,21.28,19424.07,19109,25175.27,25101,30840
5/24/2008 0:00,0,11.56,13.5,24.16,21.66,20.16,12.06,18124.13,18184,23800.07,24267,28649
5/24/2008 1:00,0,11.56,13.5,28.1,21.64,19.07,17.11,17327.93,17435,22881.28,23521,27153
5/24/2008 2:00,0,11.56,13.5,22.04,16.09,9.21,-8.03,16739.74,16869,22355.03,23034,26332
5/24/2008 3:00,0,11.56,13.5,17.23,9.29,6.72,19.97,16514.61,16764,22310.51,22993,25981
5/24/2008 4:00,0,11.56,13.5,22.31,18.1,13.72,20.84,16827.91,17150,23194.42,23815,25859
5/24/2008 5:00,0,11.56,13.5,31.45,23.41,22.34,5.06,17640.65,18086,24442.65,25208,26211
5/24/2008 6:00,0,11.56,13.5,32.73,28.81,26.29,20.45,18561.34,19004,26162.63,27128,26372
5/24/2008 7:00,0,11.56,13.5,35.75,32.33,29.24,23.03,20018.46,20286,28281.43,28733,27441
5/24/2008 8:00,0,11.56,13.5,37.59,33.56,30.62,31.58,21511.22,21550,29982.47,29740,28947
5/24/2008 9:00,0,11.56,13.5,36.18,31.63,25.09,26.68,22871.32,22747,31358.61,31128,30279
5/24/2008 10:00,1,11.56,13.5,32.99,27.89,25.77,24.67,24170.33,23818,32368.27,32214,30932
5/24/2008 11:00,1,11.56,13.5,30.61,24.58,22.62,31,25283.3,24533,33016.35,32741,31102
5/24/2008 12:00,1,11.56,13.5,29.05,22.38,20.22,29.78,26115.08,25779,33556.98,32963,31076
5/24/2008 13:00,1,11.56,13.5,21.86,19.54,18.23,28.32,26969.2,26437,33705.81,33290,30904
5/24/2008 14:00,1,11.56,13.5,21.76,19.55,17.16,30.23,27574.87,26854,33483.73,33319,30580
5/24/2008 15:00,1,11.56,13.5,30.24,23.3,20.99,29.32,28008.79,27339,33255.48,33370,30526
5/24/2008 16:00,1,11.56,13.5,32.47,28.18,21.32,28.34,28131.82,27392,32633.9,32825,30512
5/24/2008 17:00,1,11.56,13.5,27.06,21.62,20.3,28.61,27894.52,27079,31947.54,32102,30530
5/24/2008 18:00,1,11.56,13.5,33.27,26.65,21.41,27.57,27070.13,26405,31068.57,31251,30202
5/24/2008 19:00,1,11.56,13.5,38.05,33.86,31.93,35.44,26066.58,25604,30319.59,31122,30005
5/24/2008 20:00,1,11.56,13.5,39.66,34.53,31.26,36.79,25636.72,24999,30695.42,31054,30254
5/24/2008 21:00,0,11.56,13.5,35.95,31.73,27.27,28.27,24666.44,24106,29556.54,29954,31355
5/24/2008 22:00,0,11.56,13.5,36.67,31.48,28.96,17.28,22945.6,22345,27283.46,27388,30383
5/24/2008 23:00,0,11.56,13.5,30.36,24.39,19.9,21.78,20933.24,20516,25183.36,25160,28614
5/25/2008 0:00,0,11.56,13.5,27.84,23.58,20.88,5.01,19601.31,19458,23686.83,24358,26809
5/25/2008 1:00,0,11.56,13.5,33.19,28.11,25.58,0,18600.34,18427,22662.57,23612,25611
5/25/2008 2:00,0,11.56,13.5,32.17,28.58,26.02,0,17947.42,17678,22109.66,22951,25052
5/25/2008 3:00,0,11.56,13.5,30.17,26.76,22.51,16.73,17461.35,17415,21791,22661,24721
5/25/2008 4:00,0,11.56,13.5,27.2,21.06,18.24,16.3,17263.21,17448,21954.94,22890,24735
5/25/2008 5:00,0,11.56,13.5,20.1,14.73,10.29,0,17471.92,17736,22205.73,23204,24884
5/25/2008 6:00,0,11.56,13.5,17.47,9.86,5.78,18.19,17619.61,17972,22907.93,24103,24875
5/25/2008 7:00,0,11.56,13.5,20.22,12.55,7.13,24.09,18480.49,19214,24332.33,25741,25789
5/25/2008 8:00,0,11.56,13.5,19.8,12.85,9.95,21.77,19746.49,20783,25889.62,27104,27254
5/25/2008 9:00,0,11.56,13.5,22.3,16.91,13,24.71,20886.02,22254,27051.47,28166,28501
5/25/2008 10:00,1,11.56,13.5,27.12,21.2,19.16,28.43,21622.94,22830,28102.02,28864,29227
5/25/2008 11:00,1,11.56,13.5,26.84,22.39,19.76,27.97,22122.14,23741,28735.41,29367,29525
5/25/2008 12:00,1,11.56,13.5,25.34,18.8,12.82,29.7,22701.07,24545,29139.94,29855,29741
5/25/2008 13:00,1,11.56,13.5,23.89,13.95,7.33,33.28,23231.23,25187,29313.03,30104,29885
5/25/2008 14:00,1,11.56,13.5,26.5,19.47,15.76,32.73,23581.02,25586,29317.67,30259,29900
5/25/2008 15:00,1,11.56,13.5,32.1,27.65,23.98,30.82,24069.4,25935,29368.97,30466,30002
5/25/2008 16:00,1,11.56,13.5,25.95,21.1,17.33,31.11,24364.45,26051,29248.18,30302,30262
5/25/2008 17:00,1,11.56,13.5,25.93,18.27,15.88,34.46,24421.11,25730,28997.13,29918,30504
5/25/2008 18:00,1,11.56,13.5,27.34,21.17,18.63,29.81,24038.66,25011,28350.91,29001,30295
5/25/2008 19:00,1,11.56,13.5,30,27.25,21.92,23.81,23101.92,24173,27669.36,28266,30057
5/25/2008 20:00,1,11.56,13.5,28.04,21.14,14.68,34.64,22669.52,23882,27968.67,28302,30193
5/25/2008 21:00,0,11.56,13.5,24.27,18.89,15.67,31.28,21903.95,23291,27165.36,26989,31294
5/25/2008 22:00,0,11.56,13.5,22,17.65,14.18,27.05,20491.56,21896,25310.72,25821,30595
5/25/2008 23:00,0,11.56,13.5,22.07,15.33,12.07,15.41,18858.66,20117,23530.81,23952,28954
5/26/2008 0:00,0,11.56,13.5,25.69,20.1,15.8,0,17569.8,17679,22184.36,22400,26773
5/26/2008 1:00,0,11.56,13.5,28.24,23.35,21.45,0,16684.81,16792,21212.52,22067,25982
5/26/2008 2:00,0,11.56,13.5,27.31,22.74,20.2,0,15979.8,16035,20665.97,21492,25435
5/26/2008 3:00,0,11.56,13.5,25.82,21.22,15.5,0,15753.98,15650,20370.81,21123,24943
5/26/2008 4:00,0,11.56,13.5,23.11,16.33,9.51,11.72,15612.32,15488,20356.93,21151,24894
5/26/2008 5:00,0,11.56,13.5,22.43,15.85,11.17,0,15518.48,15524,20192.39,21007,25170
5/26/2008 6:00,0,11.56,13.5,28.07,25.78,23.95,11.07,15424.02,15592,20572.29,21552,25085
5/26/2008 7:00,0,11.56,13.5,23.39,20.39,15.63,31.36,16612.86,16543,22074.99,22967,25564
5/26/2008 8:00,0,11.56,13.5,18.78,15.93,13.66,28.96,18215.83,17904,23744.95,24438,27224
5/26/2008 9:00,0,11.56,13.5,13.46,5.33,3.38,39.39,19761.01,19326,25113.9,25078,29015
5/26/2008 10:00,1,11.56,13.5,17.43,7.47,3.45,48.46,21055.27,20540,26082.39,26180,30776
5/26/2008 11:00,1,11.56,13.5,20.94,15.53,13.37,57.57,22191.27,21531,26823.11,27172,31900
